Package,Class,Method,Parameters,CC
org.apache.commons.collections4,SetUtils,predicatedSet,"Set<E>, Predicate<? super E>",1
org.apache.commons.collections4,SetUtils,predicatedSortedSet,"SortedSet<E>, Predicate<? super E>",1
org.apache.commons.collections4,SetUtils,synchronizedSet,Set<E>,1
org.apache.commons.collections4,SetUtils,synchronizedSortedSet,SortedSet<E>,1
org.apache.commons.collections4,SetUtils,transformedNavigableSet,"NavigableSet<E>, Transformer<? super E,? extends E>",1
org.apache.commons.collections4,SetUtils,transformedSet,"Set<E>, Transformer<? super E,? extends E>",1
org.apache.commons.collections4,SetUtils,transformedSortedSet,"SortedSet<E>, Transformer<? super E,? extends E>",1
org.apache.commons.collections4,SetUtils,union,"Set<? extends E>, Set<? extends E>",1
org.apache.commons.collections4,SetUtils,unmodifiableNavigableSet,NavigableSet<E>,1
org.apache.commons.collections4,SetUtils,unmodifiableSet,E,2
org.apache.commons.collections4,SetUtils,unmodifiableSet,Set<? extends E>,1
org.apache.commons.collections4,SetUtils,unmodifiableSortedSet,SortedSet<E>,1
org.apache.commons.collections4,SetView,copyInto,S,1
org.apache.commons.collections4,SetView,createIterator,,1
org.apache.commons.collections4,SetView,iterator,,1
org.apache.commons.collections4,SetView,size,,1
org.apache.commons.collections4,SetView,toSet,,1
org.apache.commons.collections4,Trie,prefixMap,K,1
org.apache.commons.collections4.sequence,DeleteCommand,accept,CommandVisitor<T>,1
org.apache.commons.collections4.sequence,ReplacementsHandler,handleReplacement,"int, List<T>, List<T>",1
org.apache.commons.collections4.sequence,KeepCommand,accept,CommandVisitor<T>,1
org.apache.commons.collections4.sequence,SequencesComparator,buildScript,"int, int, int, int, EditScript<T>",6
org.apache.commons.collections4.sequence,SequencesComparator,buildSnake,"int, int, int, int",2
org.apache.commons.collections4.sequence,SequencesComparator,getMiddleSnake,"int, int, int, int",11
org.apache.commons.collections4.sequence,SequencesComparator,getScript,,1
org.apache.commons.collections4.sequence,Snake,getDiag,,1
org.apache.commons.collections4.sequence,Snake,getEnd,,1
org.apache.commons.collections4.sequence,Snake,getStart,,1
org.apache.commons.collections4.sequence,InsertCommand,accept,CommandVisitor<T>,1
org.apache.commons.collections4.sequence,ReplacementsFinder,visitDeleteCommand,T,1
org.apache.commons.collections4.sequence,ReplacementsFinder,visitInsertCommand,T,1
org.apache.commons.collections4.sequence,ReplacementsFinder,visitKeepCommand,T,2
org.apache.commons.collections4.sequence,EditCommand,accept,CommandVisitor<T>,1
org.apache.commons.collections4.sequence,EditCommand,getObject,,1
org.apache.commons.collections4.sequence,EditScript,append,DeleteCommand<T>,1
org.apache.commons.collections4.sequence,EditScript,append,InsertCommand<T>,1
org.apache.commons.collections4.sequence,EditScript,append,KeepCommand<T>,1
org.apache.commons.collections4.sequence,EditScript,getLCSLength,,1
org.apache.commons.collections4.sequence,EditScript,getModifications,,1
org.apache.commons.collections4.sequence,EditScript,visit,CommandVisitor<T>,2
org.apache.commons.collections4.sequence,CommandVisitor,visitDeleteCommand,T,1
org.apache.commons.collections4.sequence,CommandVisitor,visitInsertCommand,T,1
org.apache.commons.collections4.sequence,CommandVisitor,visitKeepCommand,T,1
org.apache.commons.collections4,ResettableIterator,reset,,1
org.apache.commons.collections4,SortedBidiMap,inverseBidiMap,,1
org.apache.commons.collections4,SortedBidiMap,valueComparator,,1
org.apache.commons.collections4,OrderedBidiMap,inverseBidiMap,,1
org.apache.commons.collections4,SetValuedMap,get,K,1
org.apache.commons.collections4,SetValuedMap,remove,Object,1
org.apache.commons.collections4,BidiMap,getKey,Object,1
org.apache.commons.collections4,BidiMap,inverseBidiMap,,1
org.apache.commons.collections4,BidiMap,put,"K, V",1
org.apache.commons.collections4,BidiMap,removeValue,Object,1
org.apache.commons.collections4,BidiMap,values,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,add,E,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,add,"int, E",1
org.apache.commons.collections4.list,AbstractLinkedListJava21,addAll,Collection<? extends E>,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,addAll,"int, Collection<? extends E>",2
org.apache.commons.collections4.list,AbstractLinkedListJava21,addFirst,E,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,addLast,E,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,addNode,"Node<E>, Node<E>",1
org.apache.commons.collections4.list,AbstractLinkedListJava21,addNodeAfter,"Node<E>, E",1
org.apache.commons.collections4.list,AbstractLinkedListJava21,addNodeBefore,"Node<E>, E",1
org.apache.commons.collections4.list,AbstractLinkedListJava21,clear,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,contains,Object,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,containsAll,Collection<?>,3
org.apache.commons.collections4.list,AbstractLinkedListJava21,createHeaderNode,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,createNode,E,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,createSubListIterator,LinkedSubList<E>,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,createSubListListIterator,"LinkedSubList<E>, int",1
org.apache.commons.collections4.list,AbstractLinkedListJava21,doReadObject,ObjectInputStream,2
org.apache.commons.collections4.list,AbstractLinkedListJava21,doWriteObject,ObjectOutputStream,2
org.apache.commons.collections4.list,AbstractLinkedListJava21,equals,Object,6
org.apache.commons.collections4.list,AbstractLinkedListJava21,get,int,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,getFirst,,2
org.apache.commons.collections4.list,AbstractLinkedListJava21,getLast,,2
org.apache.commons.collections4.list,AbstractLinkedListJava21,getNode,"int, boolean",7
org.apache.commons.collections4.list,AbstractLinkedListJava21,hashCode,,2
org.apache.commons.collections4.list,AbstractLinkedListJava21,indexOf,Object,3
org.apache.commons.collections4.list,AbstractLinkedListJava21,init,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,isEmpty,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,isEqualValue,"Object, Object",1
org.apache.commons.collections4.list,AbstractLinkedListJava21,iterator,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,lastIndexOf,Object,3
org.apache.commons.collections4.list,AbstractLinkedListJava21,listIterator,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,listIterator,int,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,remove,int,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,remove,Object,3
org.apache.commons.collections4.list,AbstractLinkedListJava21,removeAll,Collection<?>,3
org.apache.commons.collections4.list,AbstractLinkedListJava21,removeAllNodes,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,removeFirst,,2
org.apache.commons.collections4.list,AbstractLinkedListJava21,removeLast,,2
org.apache.commons.collections4.list,AbstractLinkedListJava21,removeNode,Node<E>,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,retainAll,Collection<?>,3
org.apache.commons.collections4.list,AbstractLinkedListJava21,set,"int, E",1
org.apache.commons.collections4.list,AbstractLinkedListJava21,size,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,subList,"int, int",1
org.apache.commons.collections4.list,AbstractLinkedListJava21,toArray,,1
org.apache.commons.collections4.list,AbstractLinkedListJava21,toArray,T[],4
org.apache.commons.collections4.list,AbstractLinkedListJava21,toString,,4
org.apache.commons.collections4.list,AbstractLinkedListJava21,updateNode,"Node<E>, E",1
org.apache.commons.collections4.list,LinkedListIterator,add,E,1
org.apache.commons.collections4.list,LinkedListIterator,checkModCount,,2
org.apache.commons.collections4.list,LinkedListIterator,getLastNodeReturned,,2
org.apache.commons.collections4.list,LinkedListIterator,hasNext,,1
org.apache.commons.collections4.list,LinkedListIterator,hasPrevious,,1
org.apache.commons.collections4.list,LinkedListIterator,next,,2
org.apache.commons.collections4.list,LinkedListIterator,nextIndex,,1
org.apache.commons.collections4.list,LinkedListIterator,previous,,2
org.apache.commons.collections4.list,LinkedListIterator,previousIndex,,1
org.apache.commons.collections4.list,LinkedListIterator,remove,,2
org.apache.commons.collections4.list,LinkedListIterator,set,E,1
org.apache.commons.collections4.list,LinkedSubList,add,"int, E",1
org.apache.commons.collections4.list,LinkedSubList,addAll,Collection<? extends E>,1
org.apache.commons.collections4.list,LinkedSubList,addAll,"int, Collection<? extends E>",2
org.apache.commons.collections4.list,LinkedSubList,checkModCount,,2
org.apache.commons.collections4.list,LinkedSubList,clear,,2
org.apache.commons.collections4.list,LinkedSubList,get,int,1
org.apache.commons.collections4.list,LinkedSubList,iterator,,1
org.apache.commons.collections4.list,LinkedSubList,listIterator,int,1
org.apache.commons.collections4.list,LinkedSubList,rangeCheck,"int, int",2
org.apache.commons.collections4.list,LinkedSubList,remove,int,1
org.apache.commons.collections4.list,LinkedSubList,set,"int, E",1
org.apache.commons.collections4.list,LinkedSubList,size,,1
org.apache.commons.collections4.list,LinkedSubList,subList,"int, int",1
org.apache.commons.collections4.list,LinkedSubListIterator,add,E,1
org.apache.commons.collections4.list,LinkedSubListIterator,hasNext,,1
org.apache.commons.collections4.list,LinkedSubListIterator,hasPrevious,,1
org.apache.commons.collections4.list,LinkedSubListIterator,nextIndex,,1
org.apache.commons.collections4.list,LinkedSubListIterator,remove,,1
org.apache.commons.collections4.list,Node,getNextNode,,1
org.apache.commons.collections4.list,Node,getPreviousNode,,1
org.apache.commons.collections4.list,Node,getValue,,1
org.apache.commons.collections4.list,Node,setNextNode,Node<E>,1
org.apache.commons.collections4.list,Node,setPreviousNode,Node<E>,1
org.apache.commons.collections4.list,Node,setValue,E,1
org.apache.commons.collections4.list,AbstractLinkedList,add,E,1
org.apache.commons.collections4.list,AbstractLinkedList,add,"int, E",1
org.apache.commons.collections4.list,AbstractLinkedList,addAll,Collection<? extends E>,1
org.apache.commons.collections4.list,AbstractLinkedList,addAll,"int, Collection<? extends E>",2
org.apache.commons.collections4.list,AbstractLinkedList,addFirst,E,1
org.apache.commons.collections4.list,AbstractLinkedList,addLast,E,1
org.apache.commons.collections4.list,AbstractLinkedList,addNode,"Node<E>, Node<E>",1
org.apache.commons.collections4.list,AbstractLinkedList,addNodeAfter,"Node<E>, E",1
org.apache.commons.collections4.list,AbstractLinkedList,addNodeBefore,"Node<E>, E",1
org.apache.commons.collections4.list,AbstractLinkedList,clear,,1
org.apache.commons.collections4.list,AbstractLinkedList,contains,Object,1
org.apache.commons.collections4.list,AbstractLinkedList,containsAll,Collection<?>,3
org.apache.commons.collections4.list,AbstractLinkedList,createHeaderNode,,1
org.apache.commons.collections4.list,AbstractLinkedList,createNode,E,1
org.apache.commons.collections4.list,AbstractLinkedList,createSubListIterator,LinkedSubList<E>,1
org.apache.commons.collections4.list,AbstractLinkedList,createSubListListIterator,"LinkedSubList<E>, int",1
org.apache.commons.collections4.list,AbstractLinkedList,doReadObject,ObjectInputStream,2
org.apache.commons.collections4.list,AbstractLinkedList,doWriteObject,ObjectOutputStream,2
org.apache.commons.collections4.list,AbstractLinkedList,equals,Object,6
org.apache.commons.collections4.list,AbstractLinkedList,get,int,1
org.apache.commons.collections4.list,AbstractLinkedList,getFirst,,2
org.apache.commons.collections4.list,AbstractLinkedList,getLast,,2
org.apache.commons.collections4.list,AbstractLinkedList,getNode,"int, boolean",7
org.apache.commons.collections4.list,AbstractLinkedList,hashCode,,2
org.apache.commons.collections4.list,AbstractLinkedList,indexOf,Object,3
org.apache.commons.collections4.list,AbstractLinkedList,init,,1
org.apache.commons.collections4.list,AbstractLinkedList,isEmpty,,1
org.apache.commons.collections4.list,AbstractLinkedList,isEqualValue,"Object, Object",1
org.apache.commons.collections4.list,AbstractLinkedList,iterator,,1
org.apache.commons.collections4.list,AbstractLinkedList,lastIndexOf,Object,3
org.apache.commons.collections4.list,AbstractLinkedList,listIterator,,1
org.apache.commons.collections4.list,AbstractLinkedList,listIterator,int,1
org.apache.commons.collections4.list,AbstractLinkedList,remove,int,1
org.apache.commons.collections4.list,AbstractLinkedList,remove,Object,3
org.apache.commons.collections4.list,AbstractLinkedList,removeAll,Collection<?>,3
org.apache.commons.collections4.list,AbstractLinkedList,removeAllNodes,,1
org.apache.commons.collections4.list,AbstractLinkedList,removeFirst,,2
org.apache.commons.collections4.list,AbstractLinkedList,removeLast,,2
org.apache.commons.collections4.list,AbstractLinkedList,removeNode,Node<E>,1
org.apache.commons.collections4.list,AbstractLinkedList,retainAll,Collection<?>,3
org.apache.commons.collections4.list,AbstractLinkedList,set,"int, E",1
org.apache.commons.collections4.list,AbstractLinkedList,size,,1
org.apache.commons.collections4.list,AbstractLinkedList,subList,"int, int",1
org.apache.commons.collections4.list,AbstractLinkedList,toArray,,1
org.apache.commons.collections4.list,AbstractLinkedList,toArray,T[],4
org.apache.commons.collections4.list,AbstractLinkedList,toString,,4
org.apache.commons.collections4.list,AbstractLinkedList,updateNode,"Node<E>, E",1
org.apache.commons.collections4.list,LinkedListIterator,add,E,1
org.apache.commons.collections4.list,LinkedListIterator,checkModCount,,2
org.apache.commons.collections4.list,LinkedListIterator,getLastNodeReturned,,2
org.apache.commons.collections4.list,LinkedListIterator,hasNext,,1
org.apache.commons.collections4.list,LinkedListIterator,hasPrevious,,1
org.apache.commons.collections4.list,LinkedListIterator,next,,2
org.apache.commons.collections4.list,LinkedListIterator,nextIndex,,1
org.apache.commons.collections4.list,LinkedListIterator,previous,,2
org.apache.commons.collections4.list,LinkedListIterator,previousIndex,,1
org.apache.commons.collections4.list,LinkedListIterator,remove,,2
org.apache.commons.collections4.list,LinkedListIterator,set,E,1
org.apache.commons.collections4.list,LinkedSubList,add,"int, E",1
org.apache.commons.collections4.list,LinkedSubList,addAll,Collection<? extends E>,1
org.apache.commons.collections4.list,LinkedSubList,addAll,"int, Collection<? extends E>",2
org.apache.commons.collections4.list,LinkedSubList,checkModCount,,2
org.apache.commons.collections4.list,LinkedSubList,clear,,2
org.apache.commons.collections4.list,LinkedSubList,get,int,1
org.apache.commons.collections4.list,LinkedSubList,iterator,,1
org.apache.commons.collections4.list,LinkedSubList,listIterator,int,1
org.apache.commons.collections4.list,LinkedSubList,rangeCheck,"int, int",2
org.apache.commons.collections4.list,LinkedSubList,remove,int,1
org.apache.commons.collections4.list,LinkedSubList,set,"int, E",1
org.apache.commons.collections4.list,LinkedSubList,size,,1
org.apache.commons.collections4.list,LinkedSubList,subList,"int, int",1
org.apache.commons.collections4.list,LinkedSubListIterator,add,E,1
org.apache.commons.collections4.list,LinkedSubListIterator,hasNext,,1
org.apache.commons.collections4.list,LinkedSubListIterator,hasPrevious,,1
org.apache.commons.collections4.list,LinkedSubListIterator,nextIndex,,1
org.apache.commons.collections4.list,LinkedSubListIterator,remove,,1
org.apache.commons.collections4.list,Node,getNextNode,,1
org.apache.commons.collections4.list,Node,getPreviousNode,,1
org.apache.commons.collections4.list,Node,getValue,,1
org.apache.commons.collections4.list,Node,setNextNode,Node<E>,1
